ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,FLAG_NM,REGIST_AT,TEL_NO,OPNNG_DE,REGIST_DC,REGIST_DE,REGIST_NO,HMPG_ADDR,SOUND_PROVD_AT,SOUND_UTILIIZA_PRICE,MOBILE_PROVD_AT,LND_AR_VALUE,BULD_AR_VALUE,DSPY_AR_CN,AR_CN,EDC_FCLTY_AR_VALUE,OFFM_AR_CN,DATA_SPCE_AR_VALUE,DATA_CO,PBLPRFR_CAS_CO,TOT_PROGRM_CO,OPNNG_DAY_CO,VIEWNG_NMPR_CO,DAY_AVRG_VIEWNG_NMPR_CO,VIEWNG_PRICE,INFN_VIEWNG_PRICE,SCHBOY_VIEWNG_PRICE,MSKLSD_VIEWNG_PRICE,ADULT_VIEWNG_PRICE,GRP_DSCNT_RT,ETC_DSCNT_RT,DSCNT_CN,FRE_TRGET_CN,SPECL_VIEWNG_PRICE,INFN_SPECL_VIEWNG_PRICE,SCHBOY_SPECL_VIEWNG_PRICE,MSKLSD_SPECL_VIEWNG_PRICE,ADULT_SPECL_VIEWNG_PRICE,GRP_SPECL_VIEWNG_RT,ETC_SPECL_VIEWNG_DSCNT_RT,ETC_SPECL_VIEWNG_DSCNT_CN,FRE_SPECL_VIEWNG_PRICE,NMPR_CO,GVRNM_EMP_SM_CO,QUALF_HOLD_CO,TOT_CNTRCT_EMP_CO,CNTRCT_EMP_CRTFCT_CO,GNRL_GVRNM_EMP_CO,CNTRCT_EMP_CO,PUBLIC_INTN_CO,PUBLIC_VLNTER_CO,ARTGR_EMP_CO,CURTR_QUALF_HOLD_CO,CURTR_NTHG_QUALF_HOLD_CO,PRFSN_CO,GNRL_EMP_CO,PRVATE_INTN_CO,PRVATE_VLNTER_CO,RM_CN,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCDMART22N000000183,문화시설,미술관,당림미술관,충남,아산시,4420031023,송악면 외암리,4420031000,송악면,4.42005E+11,충남 아산시 송악면 외암로1182번길 34-19,31557,다바570606,127.0186953,36.742784,사립,등록,041-543-6969,1997.06.14,Y,1998.04.06,충남-사립13-1998-01호,https://dangnim.modoo.at/,N,,N,89400,485,203,15,80,26,39,1950,연6회,5,311,5674,18.24437299,"4,000","2,000","2,000","2,000","2,000",,,,교육참여인원,"4,000","2,000","2,000","2,000","2,000",,,,교육참여인원,,,,,,,,,,3,1,1,1,1,2,1,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000184,문화시설,미술관,리각미술관,충남,천안시 동남구,4413111200,유량동,4413153000,원성1동,4.41315E+11,충남 천안시 동남구 태조산길 245,31068,다바720691,127.186286,36.8201567,사립,등록,070-4111-3463,1993.03.02,Y,2007.01.17,충남-사립13-2007-01호,www.ligakmuseum.co.kr,N,,N,15700,850,15401,249,46,90,,300,연8회,8,365,5000,13.69863014,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,1,1,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000185,문화시설,미술관,모산조형미술관,충남,보령시,4418040022,성주면 개화리,4418040000,성주면,4.41803E+11,충남 보령시 성주면 성주산로 673-24,33486,다바243129,126.6577924,36.3111839,사립,등록,041-933-8100,2004.10.28,Y,2004.10.28,충남-사립13-2004-02호,www.mosanmuseum.com,N,,N,2979,939,435,54,79,87,18,,연5회,3,365,20390,55.8630137,,,,,,,,,전체,,,,,,,,,전체,,,,,,,,,,1,1,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000186,문화시설,미술관,서해미술관,충남,서산시,4421032033,부석면 창리,4421032000,부석면,4.42103E+11,충남 서산시 부석면 무학로 152-13,32022,나바996495,126.3774755,36.6388754,사립,등록,041-664-7004,2003.70.07,Y,2021.11.03,충남-사립12-2021-04호,shas21.creatorlink.net,Y,무료,N,6843,549,132,33,66,33,,,연4회,5,300,500,1.666666667,,,,,,,,,전체,,,,,,,,,전체,,,,,,,,,,1,2,1,1,1,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000187,문화시설,미술관,수덕사 선미술관,충남,예산군,4481036031,덕산면 사천리,4481036000,덕산면,4.48105E+11,충남 예산군 덕산면 수덕사안길 79,32409,다바215519,126.6226684,36.6624507,사립,등록,041-330-7700,2010.03.21,Y,2011.01.11,충남-사립13-2011-02호,www.sudeoksa.com,N,,N,12200,419.25,238,27,,7.66,,,연20회,,300,85000,283.3333333,,,,,,,,,전체,,,,,,,,,전체,,,,,,,,,,,,1,1,1,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000188,문화시설,미술관,순성미술관,충남,당진시,4427036021,순성면 봉소리,4427036000,순성면,4.42703E+11,충남 당진시 순성면 순성로 493-12,31757,다바297719,126.7126072,36.8433039,사립,등록,041-352-6819,2017.05.26,Y,2021.03.09,충남-사립21-2021-01호,"naver.blog, 순성미술관",N,,N,240.72,181.69,144.65,17,,20.39,,,연12회,3,300,3000,10,,,,,,,,,,"2,000","1,000","1,000","1,000","2,000",10,30,"예술인패스,장애인 50%할인","장애인,만48개월미만유아,국가보훈대상자",,,,,,,,,,1,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000189,문화시설,미술관,아미미술관,충남,당진시,4427036030,순성면 성북리,4427036000,순성면,4.42703E+11,충남 당진시 순성면 남부로 753-4,31756,다바269740,126.6804815,36.8617455,사립,등록,041-353-1555,2010.10.11,Y,2010.10.11,충남-사립13-2010-03호,www.amiart.co.kr,N,,N,9917,957,251.1,65,64.8,64.8,65,7200,연8회,2,363,105274,290.0110193,,,,,,,,,,"6,000","4,000","4,000","4,000","6,000",,33,"국가유공자, 군인, 장애인, 70세이상 경로","24개월 미만 유아, 보호자 동반 장애인",,,,,,,,,,2,3,1,1,1,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000190,문화시설,미술관,임립미술관,충남,공주시,4415033021,계룡면 기산리,4415033000,계룡면,4.41505E+11,충남 공주시 계룡면 봉곡길 77-13,32613,다바677221,127.1405912,36.3964567,사립,등록,041-856-7749,1997.10.02,Y,1997.10.02,충남-사립13-1997-02호,www.limlipmuseum.org,N,,Y,59400,15000,650,100,5000,50,50,2000,연2회,3,300,8000,26.66666667,"5,000","3,000","3,000","3,000","5,000",20,,,장애인,"5,000","3,000","3,000","3,000","5,000",20,,,,,,,,,,,,,3,,2,2,2,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000191,문화시설,미술관,남원시립김병종미술관,전북,남원시,4519012200,어현동,4519054000,노암동,4.51905E+11,전북 남원시 함파우길 65-14,55796,다마899114,127.3895546,35.3987064,공립,등록,063-620-5660,2018.03.01,Y,2018.03.01,전북-공립13-2018-01호,https://nkam.modoo.at/,N,,N,8059,1463,511,96,,58,35,6416,연3회,3,287,80837,281.6620209,,,,,,,,,전체,,,,,,,,,전체,,,,,,,2,,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000192,문화시설,미술관,벽천미술관,전북,김제시,4521036024,부량면 신용리,4521036000,부량면,4.52103E+11,전북 김제시 부량면 벽골제로 442,54425,다마415511,126.8531043,35.7546256,공립,등록,063-540-3743,1999.11.13,Y,2019.09.26,전북-공립13-2019-02호,https://www.gimje.go.kr/tour/index.gimje,N,,N,489,489,335,31,,3.3,,,연2회,,312,1501,4.810897436,,,,,,,,,전체,,,,,,,,,전체,,,,1,,,,,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000193,문화시설,미술관,순창공립옥천골미술관,전북,순창군,4577025022,순창읍 남계리,4577025000,순창읍,4.57703E+11,전북 순창군 순창읍 남계로 81,56041,다마676087,127.1443989,35.3740828,공립,미등록,063-650-1638,2016.04.22,N,미등록,미등록,www.artsunchang.com,N,,N,333,462,162,36,,52,73,,연10회,5,310,7000,22.58064516,,,,,,,,,전체,,,,,,,,,,,,,,,,2,,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000194,문화시설,미술관,익산예술의전당미술관,전북,익산시,4514012300,어양동,4514065200,어양동,4.51403E+11,전북 익산시 동서로 490,54567,다마538728,126.9878043,35.9513857,공립,등록,063-859-3254,2015.04.22,Y,2016.03.31,전북-공립13-2016-01호,arts.iksan.go.kr,N,,N,21245,3368,1110,280,198,100,46,200,연4회,4,176,14426,81.96590909,,,,,,,,,,,"4,000","4,000","4,000",,,25~50,"익산시민(25%), 문화가 있는 날(37.5%), 장애인(50%) 할인","36개월 미만 영유아, 보호자 2인",1,1,,1,,,,,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000195,문화시설,미술관,전라북도립미술관,전북,완주군,4571035025,구이면 원기리,4571035000,구이면,4.57105E+11,전북 완주군 구이면 모악산길 111-6,55362,다마644480,127.1069245,35.7277056,공립,등록,063-290-6888,2004.10.14,Y,2006.01.05,전북-공립13-2006-01호,www.jma.go.kr,Y,무료,N,20982.6,8290,1689,1137,515,198,140,4231,연7회,15,270,32081,118.8185185,,,,,,,,,전체,,,,,,,,,전체,2,2,7,,,7,7,5,10,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000196,문화시설,미술관,정읍시립미술관,전북,정읍시,4518010400,시기동,4518056500,초산동,4.51805E+11,전북 정읍시 시기4길 7,56204,다마421286,126.8613896,35.5523161,공립,등록,063-539-5178,2015.10.24,Y,2017.03.23,전북-공립13-2017-01호,www.jeongeup.go.kr/culture,Y,무료,Y,3884,1696.4,638,84,127.68,52.8,25,2050,연2회,4,213,31137,146.1830986,,,,,,,,,,"관내2,000,관외5,000",무료,무료,"관내2,000,관외5,000","관내2,000,관외5,000",,,"정읍시 지역 내 초,중,고등학교에서 수업을 위하여 입장하는 교사와 학생","초등학교 미취학 어린이 및 65세이상 노인, 국가보훈대상자, 장애인복지법 제32조에 따라 등록된 장애인 및 그와 동행하는 보호자 1명, 등",1,1,2,1,,2,2,,25,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000197,문화시설,미술관,최북미술관,전북,무주군,4573025022,무주읍 당산리,4573025000,무주읍,4.57303E+11,전북 무주군 무주읍 최북로 15,55514,라마148784,127.6653164,36.0030333,공립,등록,063-320-5636,2012.06.08,Y,2014.06.11,전북-공립13-2014-01호,www://art.muju.go.kr,N,,N,1971,1094,546,69,269,80,,,연7회,4,315,16933,53.75555556,,,,,,,,,전체,,,,,,,,,,1,1,3,,,3,,,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000198,문화시설,미술관,W미술관,전북,익산시,4514012300,어양동,4514065200,어양동,4.51403E+11,전북 익산시 동서로 504,54567,다마538730,126.9886707,35.9528087,사립,등록,063-835-3033,2009.01.01,Y,2013.01.03,전북-사립13-2013-05호,http://blog.naver.com/museumw,N,,N,827,470,293,35,208.26,13.52,15,4620,연10회,6,237,1806,7.620253165,,,,,,,,,전체,,,,,,,,,전체,,,,,,,,,,3,1,,,,1,151,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000199,문화시설,미술관,교동미술관,전북,전주시 완산구,4511111000,풍남동3가,4511153000,풍남동,4.51115E+11,전북 전주시 완산구 경기전길 89,55042,다마684577,127.1511349,35.815487,사립,등록,063-287-1245,2007.04.26,Y,2013.01.03,전북-사립13-2013-05호,www.gdart.co.kr,N,,N,475.6,405,236,14,31.77,40.77,28,700,연11회,10,301,16761,55.68438538,,,,,,,,,전체,,,,,,,,,전체,,,,,,,,,,4,,2,2,2,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000200,문화시설,미술관,금구원야외조각미술관,전북,부안군,4580036021,변산면 도청리,4580036000,변산면,4.58005E+11,전북 부안군 변산면 조각공원길 31,56340,다마084365,126.4888399,35.6206341,사립,등록,063-584-6770,1966.04.27,Y,2003.07.29,전북-사립13-2003-02호,www.keumkuwon.org,N,,N,15000,,10040,,,15,15,,연1회,,365,3435,9.410958904,"2,000","1,000","1,000","2,000","2,000",,,,,"2,000","1,000","1,000","2,000","2,000",,,문화의날 무료,만 7세 미만,,,,,,,,,,,,1,1,1,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000201,문화시설,미술관,누벨백미술관,전북,전주시 완산구,4511114100,효자동2가,4511173000,효자5동,4.51113E+11,전북 전주시 완산구 홍산북로 29-5,54966,다마643580,127.1049483,35.817895,사립,등록,063-222-7235,2013.10.24,Y,2016.09.13,전북-사립13-2016-04호,blog.naver.com/pointpark90,N,,N,413,922,410,18,65,17,20,820,연2회,12,247,2900,11.74089069,,,,,,,,,전체,,,,,,,,,전체,,,,,,,,,,2,,1,1,1,,1,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000202,문화시설,미술관,미술관 솔,전북,전주시 완산구,4511110700,경원동3가,4511153000,풍남동,4.51113E+11,전북 전주시 완산구 팔달로 212-6,55000,다마680583,127.1464627,35.8211136,사립,등록,063-286-0567,2021.05.10,Y,2021.05.18,전주-사립13-2021-03호,blog.naver.com/artmuseumsol,N,,N,355.725,,396,46,,50.16,46,500권,연4회,,200,100,0.5,"6,000",무료,"5,000","5,000","6,000",50,,,초대권 소지자 및 무료입장 기간시,"6,000",무료,"5,000","5,000","6,000",50,,상설전시 관람 및 무료입장기간시 무료,미취학 아동,,,,,,,,,,1,1,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000203,문화시설,미술관,산속등대미술관,전북,완주군,4571034026,소양면 해월리,4571034000,소양면,4.57103E+11,전북 완주군 소양면 원암로 82,55347,다마776636,127.2519891,35.8693022,사립,등록,063-245-2456,2019.05.09,Y,2019.08.02,전북-사립13-2019-01호,www.sansoklighthouse.co.kr,N,,N,25203,2564.13,827,46,1676,28,18,980,연6회,54,365,31869,87.31232877,,,,,,,,,전체,,,,,,,,,,,,,,,,,,,1,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000204,문화시설,미술관,수지미술관,전북,남원시,4519032022,수지면 초리,4519032000,수지면,4.51903E+11,전북 남원시 수지면 물머리로 525,55792,다마861035,127.347498,35.3272817,사립,등록,063-631-1009,2015.11.20,Y,2015.11.10,전북-사립13-2015-03호,www.sujimuseum.com,N,,N,11184,886,317,34,166,37,28,3000,연4회,156,247,3320,13.44129555,,,,,,,,,,"3,000",500,"2,000","2,000","3,000",500원할인,50,"문화가 있는 날, 장애인 무료 등",장애인,,,,,,,,,,1,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000205,문화시설,미술관,예깊미술관,전북,군산시,4513013200,동흥남동,4513064000,흥남동,4.51303E+11,전북 군산시 번영로 2,54040,다마300756,126.7237925,35.9751771,사립,등록,063-911-2207,2014.07.04,Y,2016.05.11,전북-사립13-2016-02호,http://www.yegip.kr,N,,N,2608.9,495,495,16,66,150,66,500,연4회,2,365,15650,42.87671233,,,,,,,,,전체,,,,,,,,,전체,,,,,,,,,,1,1,2,2,2,,2,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000206,문화시설,미술관,이당미술관,전북,군산시,4513011900,영화동,4513053000,월명동,4.51305E+11,전북 군산시 구영6길 108,54021,다마288771,126.7112269,35.9884389,사립,등록,063-446-5903,2015.05.23.,Y,2015.12.30,전북-사립13-2015-02호,www.yidang.org,N,,N,363,949,430,40,,10,,,연12회,,270,17000,62.96296296,,,,,,,,,전체,,,,,,,,,전체,,,,,,,,,,1,,1,1,1,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000207,문화시설,미술관,장수미술관,전북,장수군,4574035027,계남면 궁양리,4574035000,계남면,4.57403E+11,전북 장수군 계남면 장안산로 317,55626,라마083422,127.5925051,35.6762638,사립,등록,063-351-3383,2017.08.01,Y,2019.11.27,전북-사립13-2019-03호,www.jsmuseum.kr,N,,N,993,223.16,93,24,,12,7,500,연10회,4,250,1550,6.2,,,,,,,,,전체,,,,,,,,,전체,,,,,,,,,,1,,1,1,1,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000208,문화시설,미술관,전주미술관,전북,전주시 완산구,4511110400,중앙동4가,4511151000,중앙동,4.51115E+11,전북 전주시 완산구 풍남문4길 25-26,55043,다마678576,127.1445576,35.8148935,사립,등록,063-283-8886,2013.04.27,Y,2013.07.24,전북-사립13-2013-07호,www.jeonjumuseum.com,N,,N,1526,418,163,11,78.66,42.8,18,3000,,,휴관,휴관,,"3,000","1,000","2,000","2,000","3,000",20,50,"전북도민,경로,장애인,유공자","정회원, 장애인보호자",,,,,,,,,,,,,,,,,,,4,,,,,1,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000209,문화시설,미술관,전주현대미술관,전북,전주시 완산구,4511111200,전동3가,4511153000,풍남동,4.51115E+11,전북 전주시 완산구 풍남문2길 98-1,55043,다마678575,127.1442048,35.8138022,사립,등록,063-284-0777,2017.10.10,Y,2021.04.09,전주-사립13-2021-01호,,N,,N,351,637.5,241,21,,37.6,10,500,연10회,1,350,2000,5.714285714,"6,000",,,"4,000","6,000",20,50,"장애인,문화의 날    할인 등",,,,,,,,,,,,,,,,,,,,1,,,,,,1,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000210,문화시설,미술관,청목미술관,전북,전주시 완산구,4511114700,서노송동,4511160500,노송동,4.51113E+11,전북 전주시 완산구 팔달로 232,55000,다마679585,127.1455957,35.8229088,사립,등록,063-246-2222,2021.06.05,Y,2021.05.18,전주-사립13-2021-02호,www.chungmokart.com,N,,N,226,5623,185,14,,22,5,219,연8회,6,208,7698,37.00961538,,,,,,,,,전체,,,,,,,,,,,,,,,,,,,2,,1,1,1,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000211,문화시설,미술관,휘목미술관,전북,부안군,4580037023,진서면 운호리,4580037000,진서면,4.58005E+11,전북 부안군 진서면 운호길 10,56341,다마151335,126.563517,35.5944002,사립,등록,063-584-0006,2007.10.27,Y,2011.05.17,전북-사립13-2011-03호,www.hmarttown.com,N,,N,9917,1112,800,50,196,33,,,연3회,1,200,1800,9,"3,000",무료,"3,000","3,000","3,000",20,,,만 3~7세 미만,"3,000",무료,"3,000","3,000","3,000",30,,,만 3~7세 미만,,,,,,,,,,1,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000212,문화시설,미술관,1004섬수석미술관,전남,신안군,4691033027,자은면 백산리,4691033000,자은면,4.69105E+11,전남 신안군 자은면 자은서부2길 508-68,58831,나라626549,125.9968744,34.8800925,공립,미등록,061-240-8357,2020.07.22,N,미등록,미등록,http://tour.shinan.go.kr/home/tour/theme_tour/theme_tour_17/theme_tour_17_01/page.wscms,N,,N,9998,446.47,449,,,,,,,,306,22153,72.39542484,"10,000",,"3,000","5,000","10,000",20,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000213,문화시설,미술관,남도전통미술관,전남,진도군,4690033021,의신면 사천리,4690033000,의신면,4.69003E+11,전남 진도군 의신면 운림산방로 315,58934,나라905087,126.3083816,34.4669935,공립,등록,061-540-6293,2010.10.01,Y,2012.03.07,전남-공립13-2012-01호,,N,,N,3501,1656,575,146,103.5,20.45,,120,연7회,4,365,58736,160.9205479,,,,,,,,,전체,,,,,,,,,,,,,1,,,2,,20,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000214,문화시설,미술관,노적봉예술공원미술관,전남,목포시,4611013200,유달동,4611066000,유달동,4.61103E+11,전남 목포시 유달로 116,58729,나라976443,126.3809359,34.7881134,공립,등록,061-276-8300,2009.07.29,Y,2014.01.27,전남-공립13-2014-01호,http://www.mokpo.go.kr/tour/attraction/museum?mode=view&idx=7448,N,,N,4420,2554,804,132,165,82,,,연5회,1,303,24972,82.41584158,,,,,,,,,전체,,,,,,,,,,,,1,1,,1,1,,4,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000215,문화시설,미술관,무안군오승우미술관,전남,무안군,4684025626,삼향읍 왕산리,4684025600,삼향읍,4.68405E+11,전남 무안군 삼향읍 초의길 7,58559,다라008514,126.4152432,34.852592,공립,등록,061-450-5482,2011.2.24,Y,2011.04.22,전남-공립13-2011-02호,muan.go.kr/museum,Y,무료,N,7981,2744,1032,155,39,33,59,2000,연5회,6,250,4293,17.172,,,,,,,,,전체,,,,,,,,,전체,1,1,2,2,,2,1,,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000216,문화시설,미술관,보성군립백민미술관,전남,보성군,4678036024,문덕면 죽산리,4678036000,문덕면,4.67805E+11,전남 보성군 문덕면 죽산길 168-14,59401,다라689636,127.1600655,34.9669474,공립,등록,061-853-0003,1993.12.29,Y,1997.03.06,전남-공립13-1997-01호,,N,,N,16465,1075,555,115,,21,33,6000,연3회,,292,4557,15.60616438,,,,,,,,,전체,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000217,문화시설,미술관,아산조방원미술관,전남,곡성군,4672037021,옥과면 옥과리,4672037000,옥과면,4.67203E+11,전남 곡성군 옥과면 미술관로 288,57501,다마656002,127.1226241,35.2970815,공립,등록,061-363-7278,1996.09.13,Y,1996.12.19,전남-공립13-1996-01호,https://blog.naver.com/ajbwam,N,,N,18145,1442.64,992,149,,169,,,연5회,9,310,10814,34.88387097,,,,,,,,,전체,,,,,,,,,전체,1,1,,,,,,,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000218,문화시설,미술관,영암군립하정웅미술관,전남,영암군,4683036027,군서면 서구림리,4683036000,군서면,4.68303E+11,전남 영암군 군서면 구림로 96,58434,다라196410,126.621768,34.7606502,공립,등록,061-470-6841,2012.09.03,Y,2012.08.30,전남-공립13-2012-06호,www.yeongam.go.kr/home/haart,N,,N,6017,1614,500,216,,55,31,2136,연4회,,158,4781,30.25949367,,,,,,,,,전체,,,,,,,,,전체,3,3,,,,,,,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000219,문화시설,미술관,저녁노을미술관,전남,신안군,4691025329,압해읍 송공리,4691025300,압해읍,#N/A,전남 신안군 압해읍 무지개길 350,58822,나라857506,126.2498205,34.8444977,공립,등록,061-240-8067,2014.03.05,Y,2020.05.11,전남-공립13-2020-05호,http://shinan-bjpark.or.kr/,N,,N,8114,1408.52,666,72,,38.88,18,,연3회,,313,53265,170.1757188,"5,000",,"1,000","3,000","5,000",20,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
KCDMART22N000000220,문화시설,미술관,전남도립미술관,전남,광양시,4623025031,광양읍 인동리,4623025000,광양읍,4.62303E+11,전남 광양시 광양읍 순광로 660,57758,라라081636,127.5888589,34.9677499,공립,등록,061-760-3214,2021.03.22,Y,2020.12.11,전남-공립13-2020-08호,https://artmuseum.jeonnam.go.kr,Y,무료,Y,17598,11580,2709,1426,666,392.85,83,3000,연10회,6,308,75798,246.0974026,"1,000",,700,700,700,30,50,"전남도민할인, 단체할인, 예술인할인","미취학, 경로, 장애인, 보훈대상","5,000",,"1,000","1,000","1,000",30,50,"전남도민할인, 단체할인, 예술인할인","미취학, 경로, 장애인, 보훈대상",6,6,5,1,,5,6,,50,,,,,,,,,20220101,문화데이터총람2022,KC_478_DMSTC_MCST_ARTGR_2022,20220101
